X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,Y,group_type,cost
8,8,757.0,1.0,102005.0,65.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,4.0,9.0,0.0,11.0,-99999.0,3.0,11.0,11.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,37.0,0.0,0.0,摩羯座,龙,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,27.28,27.28,4.0,6.0,0.0,0.0,未知,-9999.0,0.0,4.0,6.1666669999999995,佛山市,0.0,1.0,1.0,0.0,-9999.0,7.0,0.0,0.0,0.18109976950938425,treatment4,0
20,56,471.0,1.0,102006.0,65.0,0.0,0.0,24.0,0.0,7.0,30.0,0.0,1.0,0.0,5.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,36.0,0.0,56.0,0.0,1.0,5.0,8.0,4.0,2.0,1.0,36.0,56.0,10.0,4.0,5.0,50.0,0.0,20.0,-99999.0,3.0,26.0,26.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,55.72,0.0,20.0,巨蟹座,牛,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.5,0.0,49.6,49.6,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,14.536667000000001,呼和浩特市,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.03161014158709252,treatment3,0
3,3,871.0,1.0,102005.0,65.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,0.0,0.0,3.0,-99999.0,3.0,3.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,3.0,白羊座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.44,7.44,4.0,0.0,0.0,0.0,成都市,0.0736,0.0,4.0,1.166667,昆明市,0.0,1.0,1.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
0,0,24.0,1.0,102005.0,65.0,0.0,1.0,35.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,摩羯座,虎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,10.0,0.0,沈阳市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.04939084622983207,treatment2,0
1,5,561.0,1.0,102006.0,65.0,0.0,1.0,49.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0,3.0,0.0,1.0,-99999.0,3.0,3.0,5.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.5,0.0,1.0,金牛座,鼠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,2.083333,淮北市,0.0,1.0,1.0,0.0,-9999.0,6.0,4.0,0.0,0.0,treatment3,0
2,418,826.0,1.0,102005.0,65.0,0.0,1.0,49.0,0.0,5.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,403.0,9.0,409.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,412.0,418.0,10.0,2.0,4.0,329.0,0.0,2.0,-99999.0,-1.0,7.0,13.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,2.0,狮子座,鼠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.5,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,9.833333,广安市,0.0,1.0,2.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.04939084622983207,treatment1,0
1,7,375.0,1.0,102005.0,65.0,0.0,1.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,1.0,-99999.0,3.0,7.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,摩羯座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,2.333333,平顶山市,0.0,1.0,2.0,0.0,-9999.0,9.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
0,0,532.0,1.0,102006.0,65.0,0.0,1.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,白羊座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,8.0,0.0,济南市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03292723081988805,treatment1,0
9,42,23.0,1.0,102005.0,65.0,0.0,1.0,33.0,0.0,3.0,96.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,0.0,42.0,6.0,0.0,1.0,4.0,0.0,4.0,0.0,33.0,42.0,0.0,1.0,3.0,37.0,0.0,9.0,-99999.0,3.0,14.0,28.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,16.0,0.0,9.0,摩羯座,龙,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,22.32,22.32,4.0,0.0,0.0,0.0,未知,-9999.0,100.0,3.0,12.666667,渝北区,0.0,1.0,1.0,0.0,-9999.0,2.0,0.0,1.0,0.03292723081988805,treatment3,0
5,9,317.0,0.0,102005.0,62.0,0.0,0.0,42.0,0.0,1.0,32.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,9.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,2.0,4.0,7.0,0.0,5.0,-99999.0,3.0,6.0,8.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,13.0,5.0,0.0,双子座,羊,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,15.19,15.19,4.0,0.0,5.0,0.0,未知,-9999.0,4.0,4.0,4.75,沧州市,1.0,1.0,1.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.03292723081988805,treatment4,0
0,24,28.0,1.0,102006.0,65.0,0.0,1.0,23.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,7.0,0.0,10.0,16.0,1.0,0.0,-99999.0,3.0,0.0,0.0,2.0,2016-09-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,双子座,虎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,南宁市,0.4849,0.0,7.0,0.0,成都市,0.0,1.0,2.0,0.0,4.0,-9999.0,-9999.0,-9999.0,0.0658544616397761,treatment1,0
35,51,593.0,0.0,102006.0,62.0,0.0,0.0,42.0,0.0,1.0,43.0,0.0,0.0,8.0,0.0,11.0,0.0,7.0,0.0,8.0,0.0,1.0,0.0,16.0,0.0,51.0,0.0,3.0,0.0,8.0,11.0,7.0,8.0,1.0,16.0,51.0,0.0,3.0,5.0,31.0,0.0,35.0,-99999.0,3.0,38.0,45.0,-1.0,-1,-1.0,0.0,0.0,0.0,9.0,2.0,0.0,-1.0,208.0,35.0,0.0,双子座,羊,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,86.8,86.8,2.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,51.166667,福安市,0.0,1.0,1.0,0.0,-9999.0,2.0,0.0,1.0,0.3210405004939085,control,0
2,6,418.0,1.0,102006.0,65.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,5.0,0.0,2.0,-757.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,7.0,0.0,2.0,金牛座,猪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,1.166667,阜新市,0.0,1.0,1.0,0.0,-9999.0,7.0,-9999.0,-9999.0,0.04939084622983207,control,0
55,75,825.0,1.0,102005.0,65.0,0.0,0.0,36.0,1.0,6.0,47.0,0.0,1.0,0.0,11.0,0.0,8.0,0.0,14.0,0.0,17.0,0.0,12.0,0.0,14.0,0.0,76.0,0.0,1.0,11.0,8.0,14.0,17.0,12.0,14.0,76.0,0.0,6.0,5.0,50.0,0.0,56.0,-99999.0,3.0,76.0,76.0,-1.0,-1,-1.0,0.0,0.0,0.0,6.0,2.0,0.0,-1.0,176.0,0.0,56.0,金牛座,牛,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,138.88,138.88,2.0,0.0,0.0,0.0,未知,-9999.0,0.0,5.0,41.016667,遂宁市,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.11524530786960817,treatment4,0
0,30,797.0,1.0,102005.0,65.0,0.0,0.0,20.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,9.0,19.0,0.0,0.0,-99999.0,3.0,0.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,天秤座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,9.0,0.333333,于都县,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03292723081988805,treatment1,0
1,2,335.0,1.0,102005.0,65.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,3.0,1.0,0.0,1.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,1.0,天蝎座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,1.0,秦皇岛市,0.0,1.0,1.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.04939084622983207,treatment4,0
12,12,516.0,1.0,102006.0,65.0,0.0,1.0,16.0,0.0,0.0,10.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,1.0,10.0,0.0,12.0,-99999.0,3.0,12.0,12.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,40.0,0.0,12.0,巨蟹座,鸡,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,29.76,29.76,4.0,0.0,0.0,0.0,未知,-9999.0,1.0,1.0,6.6666669999999995,徐州市,0.0,1.0,1.0,0.0,-9999.0,1.0,4.0,1.0,0.1317089232795522,treatment3,0
3,81,562.0,1.0,102005.0,65.0,0.0,0.0,20.0,0.0,1.0,18.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,81.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,78.0,81.0,10.0,2.0,4.0,57.0,0.0,3.0,-719.0,3.0,4.0,4.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,6.0,0.0,3.0,天蝎座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.44,7.44,4.0,0.0,2.0,0.0,未知,-9999.0,0.0,4.0,1.366667,铜陵市,0.0,1.0,2.0,0.0,-9999.0,6.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
0,112,871.0,1.0,102006.0,65.0,0.0,0.0,20.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,10.0,0.0,9.0,79.0,0.0,0.0,-99999.0,-1.0,0.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,狮子座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,9.0,1.483333,曲靖市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.04939084622983207,treatment3,0
3,5,997.0,1.0,102006.0,65.0,0.0,1.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,10.0,1.0,4.0,2.0,0.0,3.0,-99999.0,3.0,3.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,4.0,0.0,3.0,狮子座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5,0.0,20.58,20.58,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,0.666667,库车市,0.0,1.0,1.0,0.0,-9999.0,4.0,0.0,1.0,0.04939084622983207,treatment3,0
19,226,24.0,1.0,102006.0,65.0,0.0,0.0,23.0,0.0,30.0,63.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,3.0,31.0,174.0,31.0,195.0,1.0,0.0,6.0,1.0,7.0,4.0,3.0,205.0,226.0,3.0,5.0,5.0,166.0,5.0,19.0,-741.0,-1.0,29.0,36.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,79.98,0.0,19.0,狮子座,虎,2.0,3.0,0.0,3.0,2.0,0.0,0.0,10.0,0.0,0.0,47.12,47.12,4.0,0.0,0.0,0.0,沈阳市,0.2323,0.0,4.0,28.576666999999997,沈阳市,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.11063549555482383,treatment1,0
3,28,24.0,1.0,102005.0,65.0,0.0,0.0,24.0,0.0,3.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,28.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,25.0,28.0,6.0,2.0,4.0,21.0,2.0,3.0,-99999.0,3.0,3.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,10.9,0.0,3.0,双子座,牛,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,1.8166669999999998,沈阳市,0.0,1.0,2.0,0.0,7.0,6.0,-9999.0,-9999.0,0.0658544616397761,treatment3,0
9,53,539.0,1.0,102005.0,65.0,0.0,1.0,32.0,0.0,4.0,40.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,43.0,0.0,53.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,43.0,53.0,3.0,1.0,3.0,46.0,4.0,9.0,-99999.0,3.0,22.0,26.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,14.0,0.0,9.0,水瓶座,蛇,3.0,3.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,35.46,35.46,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,12.5,临沂市,0.0,1.0,1.0,0.0,6.0,2.0,-9999.0,-9999.0,0.03292723081988805,treatment2,0
15,15,871.0,0.0,102006.0,62.0,0.0,0.0,42.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,9.0,0.0,15.0,-99999.0,3.0,15.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,60.7,13.0,0.0,处女座,羊,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,50.34,50.34,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,10.116667,昆明市,0.0,1.0,1.0,0.0,-9999.0,7.0,0.0,1.0,0.0,treatment2,0
3,22,870.0,0.0,102006.0,62.0,0.0,0.0,32.0,1.0,3.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,3.0,19.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,16.0,22.0,0.0,2.0,4.0,19.0,0.0,3.0,-99999.0,3.0,7.0,10.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,14.0,3.0,0.0,天蝎座,蛇,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,2.0,3.0,8.1,昭通市,0.0,1.0,2.0,0.0,-9999.0,2.0,0.0,1.0,0.03292723081988805,control,0
0,1,451.0,1.0,102005.0,65.0,0.0,1.0,29.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,10.0,0.0,1.0,0.0,-99999.0,3.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,巨蟹座,猴,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,0.0,北京市,0.0,1.0,1.0,0.0,6.0,-9999.0,-9999.0,-9999.0,0.03292723081988805,treatment4,0
0,48,574.0,1.0,102006.0,65.0,0.0,0.0,39.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,48.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,48.0,8.0,0.0,8.0,24.0,0.0,0.0,-99999.0,3.0,9.0,22.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,处女座,狗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,宁波市,0.0437,0.0,8.0,13.993332999999998,宁波市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03161014158709252,control,0
0,0,792.0,1.0,102006.0,65.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,0.0,0.0,未知,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0658544616397761,treatment2,0
8,99,376.0,1.0,102006.0,65.0,0.0,1.0,48.0,0.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,98.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,91.0,99.0,8.0,1.0,3.0,69.0,0.0,8.0,-99999.0,3.0,23.0,25.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.0,0.0,8.0,双鱼座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.4,0.0,19.84,19.84,4.0,0.0,0.0,0.0,未知,-9999.0,2.0,3.0,12.171667,潢川县,0.0,1.0,3.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.04115903852486006,treatment4,0
8,16,317.0,0.0,102005.0,62.0,0.0,1.0,39.0,1.0,4.0,24.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,7.0,10.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,8.0,17.0,0.0,5.0,5.0,14.0,0.0,9.0,-99999.0,3.0,16.0,17.0,-1.0,-1,-1.0,0.0,0.0,0.0,3.0,1.0,0.0,-1.0,15.5,7.0,2.0,金牛座,狗,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,22.32,22.32,4.0,1.0,0.0,0.0,未知,-9999.0,27.0,4.0,4.9166669999999995,沧州市,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.23032597958511689,treatment3,0
17,17,452.0,1.0,102006.0,65.0,0.0,0.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,17.0,0.0,1.0,4.0,13.0,0.0,17.0,-99999.0,3.0,17.0,17.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,40.5,0.0,17.0,双子座,猪,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,68.44,68.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,6.75,富拉尔基区,0.0,1.0,1.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.08231807704972012,treatment1,0
12,15,467.0,1.0,102005.0,65.0,0.0,1.0,28.0,0.0,1.0,15.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,3.0,15.0,0.0,4.0,5.0,7.0,0.0,12.0,-99999.0,3.0,15.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,4.0,4.0,0.0,-1.0,20.2,0.0,12.0,处女座,鸡,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,29.76,29.76,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,4.533333,密山市,0.0,1.0,2.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.0658544616397761,control,0
20,23,662.0,0.0,102005.0,62.0,0.0,1.0,55.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,2.0,0.0,23.0,0.0,7.0,0.0,0.0,5.0,2.0,11.0,3.0,2.0,23.0,0.0,0.0,6.0,18.0,0.0,20.0,-99999.0,3.0,23.0,23.0,-1.0,-1,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,-1.0,44.0,20.0,0.0,双子座,马,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,49.6,49.6,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,8.316667,阳西县,0.0,1.0,1.0,0.0,-9999.0,5.0,4.0,0.0,0.0658544616397761,treatment1,0
2,2,313.0,1.0,102005.0,65.0,0.0,1.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,2.0,双子座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,0.833333,张家口市,0.0,1.0,1.0,0.0,6.0,6.0,-9999.0,-9999.0,0.04939084622983207,treatment4,0
